Datetime,Actual,Predicted,residual,abs_residual,deviation_pct,anomaly_score,anomaly_duration_hours,final_severity,confidence_score
2016-07-22 11:00:00,2019.0,2122.3162,-103.31620000000021,103.31620000000021,4.868087045653245,-0.05507072279446512,1,Medium,62.69943934130741
2016-07-22 13:00:00,2150.0,2060.42,89.57999999999993,89.57999999999993,4.347657273759715,-0.04456183725140239,1,Medium,58.047680269234554
2016-07-22 15:00:00,2380.0,2301.553,78.44700000000012,78.44700000000012,3.408437694026604,-0.03273269889044439,1,Medium,50.87578511009596
2016-07-23 09:00:00,2005.0,1932.9548,72.04520000000002,72.04520000000002,3.727205623225128,-0.06996166862399122,1,Medium,59.002729655592205
2016-07-23 15:00:00,2426.0,2552.6553,-126.6552999999999,126.6552999999999,4.961707912541105,-0.10093025579781478,1,Medium,71.0724362348669
2016-07-24 08:00:00,1695.0,1642.4812,52.518800000000056,52.518800000000056,3.1975282274159396,-0.06294872337115975,1,Medium,54.89951342611529
2016-07-24 15:00:00,2476.0,2562.1418,-86.14179999999988,86.14179999999988,3.362101192057359,-0.07076082603098222,3,Medium,57.13990727326227
2016-07-24 16:00:00,2371.0,2500.0044,-129.0043999999998,129.0043999999998,5.160166918106217,-0.1120669249052757,3,Medium,74.06825702420863
2016-07-24 17:00:00,2208.0,2362.637,-154.63700000000017,154.63700000000017,6.545101934829606,-0.13502585938430456,3,High,85.5890989687721
2016-07-25 15:00:00,2641.0,2815.664,-174.66400000000021,174.66400000000021,6.2032969842992705,-0.1314764026241635,1,High,83.1085542508415
2016-07-25 17:00:00,2692.0,2540.4822,151.51780000000008,151.51780000000008,5.9641354700300635,-0.13089191480477524,2,Medium,81.6984090450687
2016-07-25 18:00:00,2694.0,2574.4543,119.54570000000012,119.54570000000012,4.643535525179069,-0.1365460465180809,2,Medium,75.43415651389581
2016-07-28 11:00:00,2127.0,2210.7764,-83.7764000000002,83.7764000000002,3.7894560481105275,-0.03355909033189186,1,Medium,53.10438808449548
2016-08-10 16:00:00,2608.0,2734.1128,-126.11279999999988,126.11279999999988,4.612567557563825,-0.08681341843205115,2,Medium,66.74049151307332
2016-08-10 17:00:00,2512.0,2635.4893,-123.48930000000018,123.48930000000018,4.685630861791022,-0.09906177813735684,2,Medium,69.24002008633863
2016-08-12 15:00:00,2602.0,2731.2253,-129.22530000000006,129.22530000000006,4.731403886746365,-0.0803150006524056,1,Medium,66.27758485556677
2016-08-13 16:00:00,2474.0,2369.7078,104.29219999999987,104.29219999999987,4.401057379310642,-0.09608863062765172,2,Medium,67.17172866925031
2016-08-13 17:00:00,2531.0,2428.4062,102.5938000000001,102.5938000000001,4.224738019529027,-0.10475703475450338,2,Medium,67.69171207236879
2016-08-14 15:00:00,2010.0,2075.1052,-65.10519999999997,65.10519999999997,3.1374409355246167,-0.06431196249570059,1,Medium,54.8040514046253
2016-08-15 13:00:00,2105.0,2208.1328,-103.13279999999986,103.13279999999986,4.670588653001299,-0.04657204152504857,1,Medium,60.161024409398955
