Datetime,Actual,Predicted,residual,abs_residual,deviation_pct,anomaly_score,anomaly_duration_hours,final_severity,confidence_score
2016-02-21 23:00:00,4974.0,4825.613,148.38699999999972,148.38699999999972,3.074987571527176,-0.029264258057645542,1,Medium,45.8941803559198
2016-02-28 08:00:00,5589.0,5777.0615,-188.0614999999998,188.0614999999998,3.2553141419733858,-0.012385723571625484,1,Medium,44.84851849194504
2016-03-02 18:00:00,7076.0,6885.2065,190.79349999999977,190.79349999999977,2.771064310126352,-0.0013603156883357226,1,Medium,40.02249522877286
2016-03-03 17:00:00,6548.0,6838.259,-290.259,290.259,4.244633027207657,-0.031908292886109524,1,Medium,54.30132416264172
2016-03-06 18:00:00,5792.0,5632.277,159.72299999999996,159.72299999999996,2.8358512906946864,-0.005084602690717088,1,Medium,40.97286871894228
2016-03-07 07:00:00,6505.0,6787.33,-282.3299999999999,282.3299999999999,4.159662194117568,-0.024505473730004224,1,Medium,52.71371342790711
2016-03-07 09:00:00,6030.0,6236.7563,-206.7563,206.7563,3.315125524465338,-0.006210390262502696,1,Medium,44.42352180889237
2016-03-07 19:00:00,5747.0,5982.684,-235.6840000000002,235.6840000000002,3.9394358786123447,-0.05200530476788301,1,Medium,54.92370209271208
2016-03-08 18:00:00,5377.0,5138.806,238.19400000000041,238.19400000000041,4.635201251029917,-0.025016871424967557,1,Medium,56.05542960183966
2016-03-08 20:00:00,5389.0,5621.537,-232.53700000000026,232.53700000000026,4.136537747594657,-0.018762744047027713,1,Medium,51.77659753851384
2016-03-12 18:00:00,4875.0,4689.4336,185.5663999999997,185.5663999999997,3.9571175504009632,-0.028288184266820338,1,Medium,51.83235149798661
2016-03-12 23:00:00,4198.0,4077.0486,120.95139999999992,120.95139999999992,2.966641113868496,-0.020789206944592964,1,Medium,44.000451199235556
2016-03-13 08:00:00,4322.0,4489.1465,-167.14649999999983,167.14649999999983,3.723346965843058,-0.025743223637432533,1,Medium,49.87887928385311
