Datetime,Actual,Predicted,residual,abs_residual,deviation_pct,anomaly_score,anomaly_duration_hours,final_severity,confidence_score
2016-02-11 18:00:00,43277.0,42219.03,1057.9700000000012,1057.9700000000012,2.5059078808774173,-0.010926453597623231,1,Medium,45.92740370119334
2016-02-13 18:00:00,43773.0,42445.914,1327.086000000003,1327.086000000003,3.1265341582702235,-0.05179910699976498,1,Medium,56.94193653198398
2016-02-16 07:00:00,35302.0,36487.305,-1185.3050000000003,1185.3050000000003,3.2485408281044603,-0.029962380511226683,1,Medium,54.450940796437365
2016-02-20 09:00:00,30116.0,31082.734,-966.7340000000004,966.7340000000004,3.110196162280964,-0.015991642143933782,1,Medium,51.23815358964829
2016-03-02 18:00:00,36323.0,34779.492,1543.5080000000016,1543.5080000000016,4.4379831654815485,-0.031775609693847184,1,Medium,63.632832457578196
2016-03-07 08:00:00,33092.0,34621.05,-1529.050000000003,1529.050000000003,4.4165327163676515,-0.027180906804222582,1,Medium,62.756136558492415
2016-03-07 19:00:00,32285.0,33699.582,-1414.5820000000022,1414.5820000000022,4.197624765790869,-0.05298845336002478,2,Medium,65.14108735104215
2016-03-07 20:00:00,31421.0,32360.22,-939.2200000000012,939.2200000000012,2.9023906512378503,-0.01908282100634273,2,Medium,50.1652222855037
2016-03-09 08:00:00,28870.0,30024.883,-1154.8830000000016,1154.8830000000016,3.8464196513272064,-0.0016989217910858834,1,Medium,54.5185813033348
2016-03-09 20:00:00,30154.0,31330.928,-1176.9279999999999,1176.9279999999999,3.756441558322179,-0.021916439414104927,1,Medium,56.99681395814285
2016-03-10 19:00:00,31703.0,32890.12,-1187.1200000000026,1187.1200000000026,3.609351379684849,-0.017959710881714996,1,Medium,55.27954330587513
2016-03-12 18:00:00,27705.0,26862.049,842.9510000000009,842.9510000000009,3.1380740910717604,-0.00952945845411679,2,Medium,50.43942968171596
2016-03-12 19:00:00,27752.0,28836.158,-1084.1579999999994,1084.1579999999994,3.7597172272394936,-0.03465662807379766,2,Medium,59.00721877787086
2016-03-27 19:00:00,26182.0,25509.432,672.5679999999993,672.5679999999993,2.636546356657409,-0.01767341251488319,1,Medium,47.956516362652636
2016-04-02 06:00:00,21593.0,20786.346,806.6539999999986,806.6539999999986,3.8806916809717236,-0.0036062539988929165,1,Medium,55.07230850950606
2016-04-18 05:00:00,22915.0,22182.137,732.8630000000012,732.8630000000012,3.3038430877962806,-0.009213444423032624,1,Medium,51.630432420862405
2016-04-24 10:00:00,23142.0,23934.064,-792.0639999999985,792.0639999999985,3.3093585777994012,-0.020184322017795187,3,Medium,53.38180117837925
2016-04-24 11:00:00,23143.0,24019.135,-876.1349999999984,876.1349999999984,3.6476542556590754,-0.03475493848985167,3,Medium,58.18410259402549
2016-04-24 12:00:00,23058.0,23825.322,-767.3220000000001,767.3220000000001,3.2206154443578985,-0.025441002760835385,3,Medium,53.53722995463299
2016-04-24 21:00:00,26146.0,26817.6,-671.5999999999985,671.5999999999985,2.5043255175705452,-0.0151032371835641,1,Medium,46.56662729461567
2016-04-24 23:00:00,22410.0,22965.963,-555.9629999999997,555.9629999999997,2.420812922149181,-0.02823010800591652,1,Medium,47.98796837285555
2016-04-25 08:00:00,27554.0,28982.934,-1428.934000000001,1428.934000000001,4.930259993691464,-0.07900738988029055,2,High,74.6783102877252
2016-04-25 09:00:00,27680.0,28645.889,-965.8889999999992,965.8889999999992,3.371824138535199,-0.04772719629243849,2,Medium,58.14244862472633
2016-05-30 06:00:00,24723.0,25675.75,-952.75,952.75,3.7106997848164127,-0.0064255023741564,1,Medium,54.239906131188775
2016-06-11 12:00:00,32612.0,31583.307,1028.6929999999993,1028.6929999999993,3.2570781774055493,-0.012958591270177844,3,Medium,51.86432406908013
2016-06-11 13:00:00,34349.0,33156.254,1192.7459999999992,1192.7459999999992,3.597348482129493,-0.04165005397707133,3,Medium,58.882508222069525
2016-06-11 14:00:00,36147.0,35170.176,976.8240000000005,976.8240000000005,2.7774214152354553,-0.03572241454849112,3,Medium,51.82394131944466
2016-06-12 07:00:00,28795.0,27949.658,845.3420000000006,845.3420000000006,3.0245164359435117,-0.053238156287156446,1,Medium,56.40296734094454
2016-06-12 10:00:00,36784.0,38002.977,-1218.976999999999,1218.976999999999,3.207582921727419,-0.07115982555918021,3,Medium,60.566214836860766
2016-06-12 11:00:00,37878.0,38879.54,-1001.5400000000009,1001.5400000000009,2.5760078437142027,-0.044771636235033774,3,Medium,51.72755284803185
2016-06-12 12:00:00,38239.0,39424.76,-1185.760000000002,1185.760000000002,3.0076530586362527,-0.06309262488575029,3,Medium,57.81287835880937
2016-06-12 19:00:00,36011.0,36913.523,-902.523000000001,902.523000000001,2.4449657649853718,-0.025309249147758783,2,Medium,47.71338336795151
2016-06-12 20:00:00,34366.0,35781.004,-1415.0040000000008,1415.0040000000008,3.9546235203461615,-0.08007245286743436,2,Medium,67.54474435399617
2016-06-19 10:00:00,30944.0,30047.865,896.1349999999984,896.1349999999984,2.9823583139767114,-0.03133537268925235,1,Medium,52.67341538492194
2016-06-21 14:00:00,44730.0,46207.926,-1477.9259999999995,1477.9259999999995,3.1984253091125527,-0.01715019807708318,1,Medium,52.078864213267806
2016-06-25 20:00:00,35639.0,36976.355,-1337.3550000000032,1337.3550000000032,3.61678429363847,-0.03000573180446886,1,Medium,57.21284761424604
2016-07-02 09:00:00,29221.0,30112.596,-891.5960000000014,891.5960000000014,2.9608739146900565,-0.01843065536000832,1,Medium,50.50112906809813
2016-07-04 06:00:00,22392.0,23466.814,-1074.8139999999985,1074.8139999999985,4.580144539433426,-0.01965424658637449,1,High,62.80702893376403
2016-07-04 22:00:00,30461.0,29246.02,1214.9799999999996,1214.9799999999996,4.154343052490559,-0.034041653026810836,2,Medium,61.86389731415524
2016-07-04 23:00:00,28530.0,27699.668,830.3319999999985,830.3319999999985,2.99762437585894,-0.01838736536070551,2,Medium,50.769343308220385
2016-07-06 18:00:00,51782.0,50236.297,1545.7030000000013,1545.7030000000013,3.0768649209952743,-0.043681354053459964,1,Medium,55.30495045745384
2016-07-08 15:00:00,49464.0,50827.4,-1363.4000000000015,1363.4000000000015,2.6824114552387126,-0.035049274848831025,1,Medium,51.00816254933042
2016-07-14 18:00:00,52743.0,50157.582,2585.417999999998,2585.417999999998,5.15459058612514,-0.09649938689859106,1,High,79.08331459394967
2016-07-15 17:00:00,51062.0,49585.855,1476.1449999999968,1476.1449999999968,2.9769477606063197,-0.08653083910083204,2,Medium,61.2366133839558
2016-07-15 18:00:00,49845.0,48519.613,1325.3870000000024,1325.3870000000024,2.7316520434736415,-0.05527272726609611,2,Medium,54.52893623419956
2016-07-18 15:00:00,52134.0,53723.496,-1589.4959999999992,1589.4959999999992,2.9586607692098057,-0.04698342906824082,3,Medium,54.93527855040321
2016-07-18 16:00:00,49410.0,52284.145,-2874.144999999997,2874.144999999997,5.4971636238863555,-0.09781574584389796,3,High,81.85159067896251
2016-07-18 17:00:00,47275.0,48816.26,-1541.260000000002,1541.260000000002,3.157267680891576,-0.09204878192986621,3,Medium,63.44586131319303
2016-07-22 19:00:00,50655.0,49516.47,1138.5299999999988,1138.5299999999988,2.2992955677171634,-0.02839422965799132,1,Medium,47.10437416370502
2016-07-23 07:00:00,33616.0,32821.773,794.226999999999,794.226999999999,2.4198174790862117,-0.050085701490159784,1,Medium,51.387295176370756
