Datetime,Actual,Predicted,residual,abs_residual,deviation_pct,anomaly_score,anomaly_duration_hours,final_severity,confidence_score
2017-10-25 19:00:00,1498.0,1390.185,107.81500000000005,107.81500000000005,7.755442620946138,-0.002230372323897223,1,Medium,52.81503650510574
2017-10-27 02:00:00,1068.0,980.3301,87.66989999999998,87.66989999999998,8.942895867422616,-0.013100915431835669,1,Medium,58.48332604892826
2017-10-28 09:00:00,1484.0,1393.4863,90.51369999999997,90.51369999999997,6.495485459742229,-0.0038139027875409015,1,Medium,48.89389755959527
2017-11-04 23:00:00,1024.0,1084.6298,-60.62979999999993,60.62979999999993,5.589907266055196,-0.02027255756184243,1,Medium,48.52036713397136
2017-11-10 17:00:00,1621.0,1503.8884,117.11159999999995,117.11159999999995,7.7872533626830265,-0.011484227094979649,1,Medium,54.39707942128261
2017-11-13 00:00:00,1209.0,1132.344,76.65599999999995,76.65599999999995,6.769674233271863,-0.011206407819368214,1,Medium,50.981838960390405
2017-11-18 23:00:00,1276.0,1199.8944,76.1056000000001,76.1056000000001,6.342691490184478,-0.03019649511911049,1,Medium,52.597687282751295
2017-11-25 08:00:00,1323.0,1429.8113,-106.81130000000007,106.81130000000007,7.470307445465012,-0.01628467113906329,1,Medium,54.11316158820028
2017-11-25 23:00:00,1373.0,1306.7261,66.27389999999991,66.27389999999991,5.071751455794746,-0.010877078262859663,1,Medium,45.304622065940364
2017-12-02 21:00:00,1516.0,1403.0916,112.90840000000003,112.90840000000003,8.047115384341266,-0.030305386626389264,1,Medium,58.26126432282015
2017-12-09 02:00:00,1976.0,1839.2557,136.74430000000007,136.74430000000007,7.434762877179072,-0.046397937607314144,1,Medium,58.800674799383735
2017-12-09 08:00:00,2277.0,2129.956,147.04399999999987,147.04399999999987,6.903616788328016,-0.04832245677865876,1,Medium,57.34826197656089
2017-12-16 03:00:00,1758.0,1670.4902,87.50980000000004,87.50980000000004,5.238570091581503,-0.004794278258807738,1,Medium,44.886587901410394
2017-12-21 18:00:00,1521.0,1636.1707,-115.1706999999999,115.1706999999999,7.039039386293856,-0.01160301488393023,1,Medium,51.93744566236485
2017-12-23 10:00:00,1476.0,1383.3445,92.65550000000007,92.65550000000007,6.697933884148171,-0.0031075947304781693,1,Medium,49.45183560013649
2017-12-24 20:00:00,1803.0,1704.7472,98.25279999999998,98.25279999999998,5.763482116292667,-0.013736698580125717,1,Medium,48.05241817837181
2017-12-27 09:00:00,2449.0,2289.1445,159.85550000000012,159.85550000000012,6.983198308363677,-0.020672071619522447,1,Medium,53.19963790924305
2017-12-27 17:00:00,2337.0,2217.9758,119.02419999999984,119.02419999999984,5.366343492115641,-0.01020187663854466,1,Medium,46.17276560734801
2017-12-27 20:00:00,2590.0,2436.9607,153.0392999999999,153.0392999999999,6.279924826034327,-0.061618879254454195,1,Medium,57.403922243585654
2017-12-27 22:00:00,2538.0,2385.563,152.4369999999999,152.4369999999999,6.389980059214528,-0.08184200099174399,1,Medium,60.99556122799276
2017-12-29 17:00:00,1934.0,2060.9758,-126.97580000000016,126.97580000000016,6.160955407627792,-0.007325957043602949,1,Medium,48.34613714366006
2017-12-31 09:00:00,2757.0,2593.1858,163.8141999999998,163.8141999999998,6.317102307131243,-0.0848149192862393,1,Medium,61.22853813208016
2017-12-31 12:00:00,2435.0,2312.102,122.89800000000014,122.89800000000014,5.315422935493337,-0.06898911226961568,2,Medium,55.38493114015202
2017-12-31 13:00:00,2357.0,2236.8447,120.1552999999999,120.1552999999999,5.371642474777078,-0.073614768910512,2,Medium,56.30929752386465
2018-01-01 02:00:00,2591.0,2749.4626,-158.46259999999984,158.46259999999984,5.763402637300826,-0.08556250524102482,1,Medium,59.51360601758869
2018-01-01 21:00:00,2883.0,2734.0627,148.93730000000005,148.93730000000005,5.447471998356148,-0.06992701753512998,1,Medium,55.97203090037048
2018-01-02 06:00:00,3380.0,3182.642,197.35800000000017,197.35800000000017,6.201074453237284,-0.09208856137856969,4,Medium,62.00485171148517
2018-01-02 07:00:00,3431.0,3172.6348,258.3652000000002,258.3652000000002,8.143553112384703,-0.12186776583292569,4,Medium,73.19160401991508
2018-01-02 08:00:00,3360.0,3167.9246,192.07540000000017,192.07540000000017,6.063130416677221,-0.10950838545019881,4,Medium,64.32761964178309
2018-01-02 09:00:00,3207.0,2983.5635,223.4364999999998,223.4364999999998,7.488913844133023,-0.13288558385112137,4,Medium,72.78114246249274
2018-01-02 11:00:00,2716.0,2901.9731,-185.97310000000016,185.97310000000016,6.408505302823109,-0.12523571736576833,1,Medium,67.98138979985274
2018-01-02 16:00:00,2305.0,2186.3318,118.66820000000007,118.66820000000007,5.427730594230943,-0.10765093478810905,2,Medium,61.92634834052228
2018-01-02 17:00:00,2498.0,2362.7754,135.2246,135.2246,5.723125439684196,-0.11895304534606199,2,Medium,64.7084055765709
2018-01-02 19:00:00,2838.0,2697.381,140.61900000000014,140.61900000000014,5.2131678839585565,-0.12203306935513525,1,Medium,63.51057069851757
2018-01-03 02:00:00,2861.0,3025.0652,-164.0652,164.0652,5.423526078049491,-0.12477017664683865,1,Medium,64.6441869469393
2018-01-03 04:00:00,2873.0,3158.3025,-285.3024999999998,285.3024999999998,9.033412727248255,-0.14499122414240728,2,Medium,79.82929586300752
2018-01-03 05:00:00,2964.0,3232.6582,-268.65819999999985,268.65819999999985,8.310751814095282,-0.13748269713717565,2,Medium,76.23719845489359
2018-01-03 08:00:00,2979.0,3148.8987,-169.8987000000002,169.8987000000002,5.395495891944703,-0.12045635582584757,1,Medium,63.86296324487786
